name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Sunshine Of Your Love,Cream,Disraeli Gears (Deluxe Edition),1.017105697025061,0.5885213629646673,-0.03876294795386359,2,0.11444195478202795,1,-0.5661667764691634,0.26600738780200506,-0.48912407826813825,-0.38312744549067623,0.889152749584757,-0.12842581990221089,2K2M0TcglCRLLpFOzKeFZA,0.08689502478497176,4,rock
Sunshine Reggae,Laid Back,Reggae Classics,-2.0607156803567936,0.7263144594728888,0.22641845228734173,8,-0.0027556579106213968,1,-0.5163136895472998,-0.3522564037057007,-0.21741797033079702,-0.35475951927284244,1.653455220388099,1.7183359734145278,3VXtRTAn8RyKM5qTa5Tazi,0.13493780878112424,4,reggae
Sunshine Reggae,Laid Back,Good Vibes - The Very Best of Laid Back,0.6550090643919014,0.7042675640315733,0.7369915960353336,8,0.5948004547019047,1,-0.45751261266510185,-0.5905141575062312,-0.4672974135517149,-0.6958838320422934,1.653455220388099,1.7065707206364475,0z0JSkE5Nw3i3nin3BBSuG,0.17303539273464846,4,reggae
Super,Mack Keane,Super,0.021339957283872654,-0.35398341715157094,0.45202053905970996,1,0.41824547506297716,0,0.15862041031792926,-0.7331672176931311,-0.4894139155315267,0.17713909731154062,-0.5741600211492793,1.0223760206188464,0uy7gpsoHJvXBU7EI1c80W,-0.726122115291049,4,R&B
Super Bass,Nicki Minaj,Pink Friday (Deluxe),-2.0607156803567936,0.7924551457968354,1.018004721664073,11,0.863520547235054,1,1.6618827236541214,-0.08383944056333081,-0.4893967138077646,3.021023700649375,0.6395062138952234,0.2855161506212582,0iYebKFUSfF72fUu2OW6ZT,-0.5103740986332714,4,pop
Super Freak,Rick James,Disco Top 50,-1.970191522198504,1.5475613146618916,0.7607391841166355,9,0.38429988821510586,0,-0.3360756060605626,-0.6568644180582776,-0.4894139155315267,-0.8845305413908879,1.6957030956586352,0.4782504838527116,0Lc7rquiKDcH99HK6tQn2i,-0.4560014733704163,4,disco
Super Freak,Rick James,Street Songs (Deluxe Edition),1.1076298551833506,1.442838561315643,0.7528233214228682,9,0.12278612138150526,0,-0.3309624689403714,-0.23161956633834346,-0.4894139155315267,-0.8334682741987872,1.7648359824649678,0.47539619175862174,2dCmGcEOQrMQhMMS8Vj7Ca,-0.44572437153852285,4,disco
Super Freaky Girl,Nicki Minaj,Super Freaky Girl,1.5149885668956549,2.060151633672477,1.136742662070583,2,1.1832538401150035,1,2.070933693269412,-0.7005952716039446,-0.4893543322613527,0.9501650867475104,1.5728001857807112,0.49502815201553685,4C6Uex2ILwJi9sZXRdmqXp,-0.8545562541013901,4,hiphop
Super Trouper,ABBA,Super Trouper,-2.0607156803567936,1.0349709956513062,0.08789085514641357,0,0.1172865570318497,1,-0.6415855489919825,0.48315369506324807,-0.489392539612566,-0.02143638621329588,1.7609952665312825,-0.016168600348041337,2nMghZvtLx6DDgTEHEsb4w,0.136680293174767,4,disco
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,HEROES & VILLAINS,0.021339957283872654,0.764896526495191,-0.06646846738204922,5,0.6647776700475163,0,1.6746655664545993,-0.4849569248097936,-0.4893775596378612,0.18423107886599907,-0.19008842778076576,-0.07339367599053886,70UV1HmppYUxBI6yCev4d5,-0.7159872570831263,4,hiphop
