name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Orion,2WEI,"Position Music Epic Music, Vol. 2",0.005769795550421739,0.012321582578693967,0.02171478710836462,5,0.02967645874806315,1,0.027945998662008323,0.08961805476595182,0.6063496501810027,0.029596999626689047,0.012157352498813277,0.1339982318791258,2fbll2SLqIXdb8CMcsG0Yd,0.030851088400865416,3,orchestral
Orlando / Act 3: Sorge infausta una procella,George Frideric Handel,Handel Arias,0.04941148742601491,0.07519207222959787,0.025455954335272164,11,0.013223436095819148,0,0.06654145462710853,0.4336177709760781,0.06488893254570133,0.037541552145979394,0.11355768301639564,0.061886439454157144,2kHQE2SRyBPeAHLcs670AF,0.05868321714787585,4,orchestral
Ornithology,Charlie Parker,Bird - Original Motion Picture Soundtrack,0.001776359985481015,0.0019625415599158437,0.004803755834466727,9,0.0031430751347541557,0,0.0024910383635913954,0.006969233954175278,0.0021321218873009227,0.9562605905373897,0.011741552139328119,0.0032676452140610944,6A1mh31895sUIYEpOfeqC3,0.005452085389535791,4,jazz
Oscalypso,Curtis Fuller,The Opener,0.007167763113302016,0.04660359137673123,0.017180006057113645,1,0.008319780730536352,0,0.071209538332872,0.3903863512591805,0.034579879320204725,0.03305755884540265,0.11833443987011304,0.026122591802219115,1w2stKQWw2wWF0Vf4aG0sM,0.24703849929232474,4,jazz
Other Than That,J.R. Carroll,Other Than That,0.06297758285477983,0.13344305744835297,0.062137807894266116,10,0.13432574118205448,1,0.054918949512585954,0.12015945661931735,0.06217219241035693,0.06129085307328637,0.060044805024031714,0.12677658516225895,3YlHvC8fJhnQdbCbeEPsS2,0.1217529688187094,4,folk
Our House,Madness,Madness,0.15039829732624804,0.1025780805189105,0.10701698278161957,7,0.06510081289397963,1,0.06618820883665573,0.0398409723220898,0.05486688003844792,0.0636556894287949,0.19703047232662785,0.09889084038180691,1qV6e4ITnfGmA6m6Vklvbi,0.054432763144819256,4,disco
Our Last Hope,Really Slow Motion,Undaunted,0.009761244568496016,0.005518746682316592,0.08762838752737516,0,0.05450550969098454,0,0.048746234757461857,0.019963545898382444,0.6350406297161806,0.030516989917026595,0.009821552387323691,0.061488099570110887,29gh9VmNCoife30Cc0zrvg,0.03700905928434177,4,orchestral
Our Last Summer,ABBA,Super Trouper,0.09944771904331927,0.03798038928452886,0.04189475944700252,2,0.0684049491405803,1,0.028143519242129753,0.20265156259344663,0.03467242319353963,0.3498925058039196,0.04025647312420761,0.027754597517842306,6hHXft1nFyvfVv6UoRToPZ,0.06890110160948343,4,disco
Our Sacrifice,Twisted Jukebox,Heroes Heart,0.021179264061016428,0.013948954974960064,0.2170753007951301,4,0.14501558544574542,0,0.11467530874946562,0.11447127208186023,0.12050096262187585,0.09179180128054185,0.028706929906886954,0.058802202867261164,6SdMviGNQp0Kst1BUvLXms,0.07383241721525614,3,orchestral
Our Song,Art Pepper,Winter Moon (Remastered),0.011492540407760612,0.015277874519622061,0.023512531930175468,0,0.053600655494774045,0,0.05418973920231878,0.3637168434294159,0.06881845292982415,0.09963775362944025,0.02655379913686232,0.023283764026589528,53tWN7S9RLQcDByOKjHXHG,0.2599160452932168,4,jazz
Our Song,Taylor Swift,Taylor Swift,0.18852649008751177,0.11306674816150648,0.08930777302619952,2,0.14451544814263662,1,0.03658804494371336,0.038930495238334265,0.04179258433030845,0.20318919677108535,0.07844093910072987,0.024182383749634887,15DeqWWQB4dcEWzJg15VrN,0.041459896448339306,4,country
Our Town,Iris DeMent,Infamous Angel,0.07627841144116658,0.14575259686729286,0.018055986153854692,11,0.08804697033873178,1,0.03783936436957185,0.2458935164667729,0.0418097231582967,0.11283156015346185,0.035435380988163206,0.06263113292944394,44gq8zKiyisjDCKRfcuk3N,0.13542535713324372,4,folk
Out Of My Mind,Vince Gill,These Days,0.018286203472817033,0.12961787583931522,0.06465033329399703,2,0.13215840882338023,1,0.04376433979219254,0.21321448257793332,0.05350282267721655,0.06341370884521356,0.18000446242783127,0.05043194659464304,3Kt1tot0OctVF69uJczObd,0.050955415655460454,4,country
Out Of Nowhere,Tal Farlow,Verve Jazz Masters 41: Tal Farlow,0.011113330158210958,0.07932861198744119,0.011501853434433393,7,0.011985854240041647,1,0.04381274856354547,0.48414966987189995,0.04691805544766001,0.0438779249601326,0.06142115568903372,0.016151946537985545,40ypBn7umtGpKcSW8MUOYx,0.1897388491096156,4,jazz
Out On Bail,YG,Out On Bail,0.024340108288091158,0.049631148066692124,0.017699573129251953,0,0.0329679069142784,1,0.41950714574073067,0.008977908342166182,0.012750690493274382,0.012054831318987538,0.012553157250229041,0.40253089835137684,1ylymaTbSjggG7TaItdRkI,0.006986632104921889,4,hiphop
Out of Touch,Phabo,Out of Touch,0.09318828149725245,0.0656620181027969,0.1314644317105608,9,0.15323473623581657,0,0.056864089346011254,0.03573719483411511,0.051077709530224606,0.049644259690597374,0.09404443902898629,0.21103443231618177,10fdgkGHCbjVIbNBfTSmfx,0.058048407707456964,4,R&B
Out to Get Me,Clawfinger,A Whole Lot of Nothing (Limited Edition),0.05513023461426721,0.05385453792588104,0.25661659468648185,2,0.18320761446580924,1,0.03810365140463705,0.026461714230981856,0.03967801572399517,0.0428588121741229,0.1567604244439527,0.0954746531536224,2igFFb8FsNxOW7RQSmSTfL,0.05185374717624864,4,metal
Outfit,Drive-By Truckers,Decoration Day,0.10959751511174008,0.0478639055477693,0.060380501537057124,7,0.1453362241935426,1,0.05188347319349175,0.0898479224059287,0.0628532316361533,0.2505458405191429,0.04568495230493433,0.029559937957982178,0jkCFkoSMYsElFZTbTb38r,0.10644649559225769,3,folk
Outlander,Jinjer,Cloud Factory (Re-Issue),0.06044815018477955,0.038402792533187145,0.24479837274765698,1,0.21274600122775703,1,0.21101514486734338,0.02310941264979628,0.03466681828788941,0.06424341099515371,0.01657842596783948,0.041967391821618724,65YTkL1HqiFPcAuCabVwMf,0.05202407871697832,3,metal
Outside,J3X,Outside,0.006034607763202108,0.045478654945821435,0.05330637930496627,5,0.08917829320855628,1,0.34130168131616545,0.019079313431809377,0.02775873441921778,0.02717184553427815,0.02785857742166671,0.33182784845661656,4lwj4jRiUOFJJfAgN8S6AS,0.031004064197699986,4,hiphop
Outside,Staind,Break the Cycle,0.146615976967841,0.05686167340405561,0.07665438667773526,1,0.17619883708356526,1,0.04057892492587426,0.03339485954958119,0.049939188285445156,0.039256992488179564,0.02672002032713746,0.20953515544738235,50Re2bLgXqG9qN7v2QHNTm,0.14424398484320275,4,rock
Outside,dvsn,Cheers to the Best Memories,0.07415076352069971,0.08280331733524264,0.049358802510917864,5,0.09854359381895345,1,0.0861656681485329,0.331161984351004,0.06996305265447861,0.0689712717946539,0.04782201273548361,0.03117342071364395,4Pws0SwDkUkQMgwhg1uEDe,0.059886112416389393,4,R&B
Outside Of This Town,"Christone ""Kingfish"" Ingram",Kingfish,0.03491029514834765,0.013654843300491971,0.09220128962003873,11,0.08208293777599326,0,0.022924544602713908,0.01349809043484599,0.02012812758525752,0.5813562924001764,0.05602664263230566,0.04857542316859983,1huWqmpiYksaPppQHLDhZP,0.03464151333122907,4,rock
Outside Today,YoungBoy Never Broke Again,Until Death Call My Name (Reloaded),0.17269759298780213,0.29713583794931087,0.08358854913141915,11,0.12831998504479633,0,0.05780621514065277,0.04060086076810944,0.04005624189955443,0.03976945992681011,0.011875145066300405,0.11122485925601658,3sA7HKGzcKTVscdiTCrWpX,0.01692525282922786,4,hiphop
Outsider,Marsden & Richardson,Marsden & Richardson,0.03086584215838526,0.027958547696011242,0.0698796922023592,9,0.10135140544588708,0,0.06268523945900333,0.20411206214670946,0.06883326238381185,0.19243157448095413,0.02169563456148224,0.16779725487312566,6l2D53BrdLxN6ZrSJrqMiN,0.0523894845922705,4,folk
Outta Control - Remix,50 Cent,Outta Control,0.09484441424054015,0.1449361827154684,0.04833981018404778,8,0.08532910113496053,0,0.4165792197799882,0.021881632314713486,0.03019918158775962,0.02581585346599476,0.060738318102739906,0.01940968571494537,2uhnzF1F605tp9QS6rH2VW,0.05192660075884194,4,hiphop
Over My Head (Cable Car),The Fray,Over My Head (Cable Car),0.08896577107937803,0.09029593407861672,0.1213245890677715,8,0.16698560310116,1,0.05383198917920977,0.03616357077576841,0.05102092023230051,0.03718257057836032,0.2017363604020107,0.07561054021022691,6c8QH9FMFKj0ZgNeiyOx4v,0.07688215129519721,4,pop
Over The Rainbow,Lou Donaldson,Everything I Play Is Funky,0.03990379674468319,0.013797938477195756,0.005428263354627026,3,0.004777339337267706,1,0.02443167195877838,0.3188961064128791,0.13641778452177428,0.02239206191893238,0.008404400335725197,0.027538634013809273,08lUeu1CxXvAoaKkemoEk8,0.39801200292432765,4,jazz
Over [Feat. Yebba],Robert Glasper,Black Radio III,0.11292820690663642,0.08417824163464852,0.08175288267991482,10,0.12066128137329296,0,0.06876946920025115,0.13095935072625692,0.06528187460922859,0.06902514845182117,0.03695649634432906,0.032217300439501,07vCZWjQXstwOCWLG6HYdg,0.1972697476341193,4,R&B
